before	IN	O 	O
in	IN	O	O
several	JJ	O	O
human	JJ	O	O
drug	NN	D	O
interaction	NN	O	O
studies	NNS	O	O
in	IN	O	O
which	WDT	O	O
it	PRP	O	O
was	VBD	O	O
administered	VBN	O	O
with	IN	O	O
a	DT	O	O
meal	NN	O	O
and	CC	O	O
the	DT	O	O
test	NN	O	O
drug	NN	D	O
.	.	.	.

welchol	NNP	B	D
was	VBD	O	O
found	VBN	O	O
to	TO	O	O
have	VB	O	O
no	DT	O	O
significant	JJ	O	O
effect	NN	O	O
on	IN	O	O
the	DT	O	O
bioavailability	NN	O	O
of	IN	O	O
digoxin	NN	D	D
","	","	O	O
lovastatin	NN	D	D
","	","	O	O
metoprolol	NN	D	D
","	","	O	O
quinidine	NN	D	D
","	","	O	O
valproic	JJ	O	O
acid	NN	O	O
","	","	O	O
and	CC	O	O
warfarin	NN	D	D
.	.	.	.

welchol	NNP	B	D
decreased	VBD	O	O
the	DT	O	O
cmax	NN	O	O
and	CC	O	O
auc	NN	O	O
of	IN	O	O
sustained-release	JJ	O	O
verapamil	NN	D	O
-lrb-	-LRB-	O	O
calan	JJ	O	O
sr	NN	O	O
-rrb-	-RRB-	O	O
by	IN	O	O
approximately	RB	O	O
31	CD	O	O
%	NN	O	O
and	CC	O	O
11	CD	O	O
%	NN	O	O
","	","	O	O
respectively	RB	O	O
.	.	.	.

since	IN	O	O
there	EX	O	O
is	VBZ	O	O
a	DT	O	O
high	JJ	O	O
degree	NN	O	O
of	IN	O	O
variability	NN	O	O
in	IN	O	O
the	DT	O	O
bioavailability	NN	O	O
of	IN	O	O
verapamil	NN	D	D
","	","	O	O
the	DT	O	O
clinical	JJ	O	O
significance	NN	O	O
of	IN	O	O
this	DT	O	O
finding	NN	O	O
is	VBZ	O	O
unclear	JJ	O	O
.	.	.	.

increased	VBN	O	O
phenytoin	NNP	D	D
levels	NNP	O	O
should	MD	O	O
be	VB	O	O
treated	VBN	O	O
with	IN	O	O
appropriate	JJ	O	O
dosage	NN	O	O
adjustment	NN	O	O
.	.	.	.

it	PRP	O	O
may	MD	O	O
be	VB	O	O
necessary	JJ	O	O
to	TO	O	O
adjust	VB	O	O
the	DT	O	O
dosage	NN	O	O
of	IN	O	O
oral	JJ	O	O
anticoagulants	NNS	G	G
upon	IN	O	O
beginning	VBG	O	O
or	CC	O	O
stopping	VBG	O	O
disulfiram	NN	D	D
.	.	.	.

since	IN	O	O
disulfiram	NN	D	D
may	MD	O	O
prolong	VB	O	O
prothrombin	NN	O	O
time	NN	O	O
.	.	.	.

patients	NNS	O	O
taking	VBG	O	O
isoniazid	NN	D	D
when	WRB	O	O
disulfiram	NN	D	D
is	VBZ	O	O
given	VBN	O	O
should	MD	O	O
be	VB	O	O
observed	VBN	O	O
for	IN	O	O
the	DT	O	O
appearance	NN	O	O
of	IN	O	O
unsteady	JJ	O	O
gait	NN	O	O
or	CC	O	O
marked	JJ	O	O
changes	NNS	O	O
in	IN	O	O
mental	JJ	O	O
status	NN	O	O
.	.	.	.

the	DT	O	O
disulfiram	NN	D	O
should	MD	O	O
be	VB	O	O
discontinued	VBN	O	O
if	IN	O	O
such	JJ	O	O
signs	NNS	O	O
appear	VBP	O	O
.	.	.	.

in	IN	O	O
rats	NNS	O	O
","	","	O	O
simultaneous	JJ	O	O
ingestion	NN	O	O
of	IN	O	O
disulfiram	NN	D	D
and	CC	O	O
nitrite	NN	D	O
in	IN	O	O
the	DT	O	O
diet	NN	O	O
for	IN	O	O
78	CD	O	O
weeks	NNS	O	O
has	VBZ	O	O
been	VBN	O	O
reported	VBN	O	O
to	TO	O	O
cause	VB	O	O
tumors	NNS	O	O
","	","	O	O
and	CC	O	O
it	PRP	O	O
has	VBZ	O	O
been	VBN	O	O
suggested	VBN	O	O
that	IN	O	O
disulfiram	NN	D	D
may	MD	O	O
react	VB	O	O
with	IN	O	O
nitrites	NNS	G	O
in	IN	O	O
the	DT	O	O
rat	NN	O	O
stomach	NN	O	O
to	TO	O	O
form	VB	O	O
a	DT	O	O
nitrosamine	NN	O	O
","	","	O	O
which	WDT	O	O
is	VBZ	O	O
tumorigenic	JJ	O	O
.	.	.	.

disulfiram	NNP	D	D
alone	RB	O	O
in	IN	O	O
the	DT	O	O
rat	NN	O	O
s	VBZ	O	O
diet	NN	O	O
did	VBD	O	O
not	RB	O	O
lead	VB	O	O
to	TO	O	O
such	JJ	O	O
tumors	NNS	O	O
.	.	.	.

the	DT	O	O
relevance	NN	O	O
of	IN	O	O
this	DT	O	O
finding	NN	O	O
to	TO	O	O
humans	NNS	O	O
is	VBZ	O	O
not	RB	O	O
known	VBN	O	O
at	IN	O	O
this	DT	O	O
time	NN	O	O
.	.	.	.

animal	NN	O	O
studies	NNS	O	O
indicate	VBP	O	O
that	IN	O	O
dobutamine	NN	D	D
may	MD	O	O
be	VB	O	O
ineffective	JJ	O	O
if	IN	O	O
the	DT	O	O
patient	NN	O	O
has	VBZ	O	O
recently	RB	O	O
received	VBN	O	O
a	DT	O	O
b-blocking	NN	O	O
drug	NN	D	O
.	.	.	.

in	IN	O	O
such	PDT	O	O
a	DT	O	O
case	NN	O	O
","	","	O	O
the	DT	O	O
peripheral	JJ	O	O
vascular	JJ	O	O
resistance	NN	O	O
may	MD	O	O
increase	VB	O	O
.	.	.	.

preliminary	JJ	O	O
studies	NNS	O	O
indicate	VBP	O	O
that	IN	O	O
the	DT	O	O
concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
dobutamine	NN	D	D
and	CC	O	O
nitroprusside	JJ	D	O
results	NNS	O	O
in	IN	O	O
a	DT	O	O
higher	JJR	O	O
cardiac	JJ	O	O
output	NN	O	O
and	CC	O	O
","	","	O	O
usually	RB	O	O
","	","	O	O
a	DT	O	O
lower	JJR	O	O
pulmonary	JJ	O	O
wedge	NN	O	O
pressure	NN	O	O
than	IN	O	O
when	WRB	O	O
either	CC	O	O
drug	NN	D	O
is	VBZ	O	O
used	VBN	O	O
alone	RB	O	O
.	.	.	.

there	EX	O	O
was	VBD	O	O
no	DT	O	O
evidence	NN	O	O
of	IN	O	O
drug	NN	D	O
interactions	NNS	O	O
in	IN	O	O
clinical	JJ	O	O
studies	NNS	O	O
in	IN	O	O
which	WDT	O	O
dobutamine	NN	D	O
was	VBD	O	O
administered	VBN	O	O
concurrently	RB	O	O
with	IN	O	O
other	JJ	O	O
drugs	NNS	D	D
","	","	O	O
including	VBG	O	O
digitalis	NN	G	G
preparations	NNS	O	O
","	","	O	O
furosemide	NN	D	D
","	","	O	O
spironolactone	NN	D	D
","	","	O	O
lidocaine	NN	D	D
","	","	O	O
glyceryl	NN	O	O
trinitrate	NN	O	O
","	","	O	O
isosorbide	NN	O	O
dinitrate	NN	O	O
","	","	O	O
morphine	NN	D	D
","	","	O	O
atropine	NN	D	D
","	","	O	O
heparin	NN	D	D
","	","	O	O
protamine	NN	D	O
","	","	O	O
potassium	NN	D	D
chloride	NN	O	O
","	","	O	O
folic	JJ	O	O
acid	NN	O	O
","	","	O	O
and	CC	O	O
acetaminophen	NN	D	D
.	.	.	.

there	EX	O	O
have	VBP	O	O
been	VBN	O	O
no	DT	O	O
formal	JJ	O	O
clinical	JJ	O	O
studies	NNS	O	O
to	TO	O	O
evaluate	VB	O	O
the	DT	O	O
drug	NN	D	O
interactions	NNS	O	O
of	IN	O	O
taxotere	NN	B	B
with	IN	O	O
other	JJ	O	O
medications	NNS	O	O
.	.	.	.

in	FW	O	O
vitro	FW	O	O
studies	NNS	O	O
have	VBP	O	O
shown	VBN	O	O
that	IN	O	O
the	DT	O	O
metabolism	NN	O	O
of	IN	O	O
docetaxel	NN	D	D
may	MD	O	O
be	VB	O	O
modified	VBN	O	O
by	IN	O	O
the	DT	O	O
concomitant	JJ	O	O
administration	NN	O	O
of	IN	O	O
compounds	NNS	O	O
that	WDT	O	O
induce	VBP	O	O
","	","	O	O
inhibit	VBP	O	O
","	","	O	O
or	CC	O	O
are	VBP	O	O
metabolized	VBN	O	O
by	IN	O	O
cytochrome	NN	O	O
p450	NN	O	O
3a4	NN	O	O
","	","	O	O
such	JJ	O	O
as	IN	O	O
cyclosporine	NN	D	D
","	","	O	O
terfenadine	NN	D	D
","	","	O	O
ketoconazole	NN	D	D
","	","	O	O
erythromycin	NN	D	D
","	","	O	O
and	CC	O	O
troleandomycin	NN	D	D
.	.	.	.

caution	NN	O	O
should	MD	O	O
be	VB	O	O
exercised	VBN	O	O
with	IN	O	O
these	DT	O	O
drugs	NNS	D	D
when	WRB	O	O
treating	VBG	O	O
patients	NNS	O	O
receiving	VBG	O	O
taxotere	NN	B	O
as	IN	O	O
there	EX	O	O
is	VBZ	O	O
a	DT	O	O
potential	NN	O	O
for	IN	O	O
a	DT	O	O
significant	JJ	O	O
interaction	NN	O	O
.	.	.	.

drug/laboratory	JJ	O	O
test	NN	O	O
interactions	NNS	O	O
none	NN	O	O
known	VBN	O	O
.	.	.	.

drug-drug	NNP	O	O
interactions	NNS	O	O
cimetidine	NNP	D	D
:	:	O	O
concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
cimetidine	NN	D	D
is	VBZ	O	O
contraindicated	VBN	O	O
.	.	.	.

cimetidine	NN	D	D
at	IN	O	O
400	CD	O	O
mg	NN	O	O
bid	NNP	O	O
-lrb-	-LRB-	O	O
the	DT	O	O
usual	JJ	O	O
prescription	NN	O	O
dose	NN	O	O
-rrb-	-RRB-	O	O
co-administered	JJ	O	O
with	IN	O	O
tikosyn	NN	B	D
-lrb-	-LRB-	O	O
500	CD	O	O
mcg	NN	O	O
bid	NNP	O	O
-rrb-	-RRB-	O	O
for	IN	O	O
7	CD	O	O
days	NNS	O	O
has	VBZ	O	O
been	VBN	O	O
shown	VBN	O	O
to	TO	O	O
increase	VB	O	O
dofetilide	NN	D	D
plasma	NN	O	O
levels	NNS	O	O
by	IN	O	O
58	CD	O	O
%	NN	O	O
.	.	.	.

cimetidine	NN	D	D
at	IN	O	O
doses	NNS	O	O
of	IN	O	O
100	CD	O	O
mg	NN	O	O
bid	NNP	O	O
-lrb-	-LRB-	O	O
otc	NNP	O	O
dose	NN	O	O
-rrb-	-RRB-	O	O
resulted	VBD	O	O
in	IN	O	O
a	DT	O	O
13	CD	O	O
%	NN	O	O
increase	NN	O	O
in	IN	O	O
dofetilide	NN	D	D
plasma	NN	O	O
levels	NNS	O	O
-lrb-	-LRB-	O	O
500	CD	O	O
mcg	NN	O	O
single	JJ	O	O
dose	NN	O	O
-rrb-	-RRB-	O	O
.	.	.	.

no	DT	O	O
studies	NNS	O	O
have	VBP	O	O
been	VBN	O	O
conducted	VBN	O	O
at	IN	O	O
intermediate	JJ	O	O
doses	NNS	O	O
of	IN	O	O
cimetidine	NN	D	D
.	.	.	.

if	IN	O	O
a	DT	O	O
patient	NN	O	O
requires	VBZ	O	O
tikosyn	NNP	B	O
and	CC	O	O
anti-ulcer	JJ	G	O
therapy	NN	O	O
","	","	O	O
it	PRP	O	O
is	VBZ	O	O
suggested	VBN	O	O
that	IN	O	O
omeprazole	NN	D	D
","	","	O	O
ranitidine	NN	D	D
","	","	O	O
or	CC	O	O
antacids	NNS	G	G
-lrb-	-LRB-	O	O
aluminum	NN	D	D
and	CC	O	O
magnesium	NN	D	D
hydroxides	NNS	O	O
-rrb-	-RRB-	O	O
be	VB	O	O
used	VBN	O	O
as	IN	O	O
alternatives	NNS	O	O
to	TO	O	O
cimetidine	NN	D	D
","	","	O	O
as	IN	O	O
these	DT	O	O
agents	NNS	O	O
have	VBP	O	O
no	DT	O	O
effect	NN	O	O
on	IN	O	O
the	DT	O	O
pharmacokinetic	JJ	O	O
profile	NN	O	O
of	IN	O	O
tikosyn	NNP	B	B
.	.	.	.

verapamil	NNP	D	D
:	:	O	O
concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
verapamil	NN	D	D
is	VBZ	O	O
contraindicated	VBN	O	O
.	.	.	.

co-administration	NN	O	O
of	IN	O	O
tikosyn	NN	B	D
with	IN	O	O
verapamil	NN	D	D
resulted	VBD	O	O
in	IN	O	O
increases	NNS	O	O
in	IN	O	O
dofetilide	NN	D	O
peak	NN	O	O
plasma	NN	O	O
levels	NNS	O	O
of	IN	O	O
42	CD	O	O
%	NN	O	O
","	","	O	O
although	IN	O	O
overall	JJ	O	O
exposure	NN	O	O
to	TO	O	O
dofetilide	NN	D	D
was	VBD	O	O
not	RB	O	O
significantly	RB	O	O
increased	VBN	O	O
.	.	.	.

in	IN	O	O
an	DT	O	O
analysis	NN	O	O
of	IN	O	O
the	DT	O	O
supraventricular	JJ	O	O
arrhythmia	NN	O	O
and	CC	O	O
diamond	NN	O	O
patient	NN	O	O
populations	NNS	O	O
","	","	O	O
the	DT	O	O
concomitant	JJ	O	O
administration	NN	O	O
of	IN	O	O
verapamil	NN	D	D
with	IN	O	O
dofetilide	NN	D	D
was	VBD	O	O
associated	VBN	O	O
with	IN	O	O
a	DT	O	O
higher	JJR	O	O
occurrence	NN	O	O
of	IN	O	O
torsade	FW	O	O
de	FW	O	O
pointes	FW	O	O
.	.	.	.

ketoconazole	NN	D	D
:	:	O	O
concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
ketoconazole	NN	D	D
is	VBZ	O	O
contraindicated	VBN	O	O
.	.	.	.

ketoconazole	NN	D	D
at	IN	O	O
400	CD	O	O
mg	NN	O	O
daily	JJ	O	O
-lrb-	-LRB-	O	O
the	DT	O	O
maximum	NN	O	O
approved	VBD	O	O
prescription	NN	O	D
dose	NN	O	O
-rrb-	-RRB-	O	O
co-administered	JJ	O	O
with	IN	O	O
tikosyn	NN	B	D
-lrb-	-LRB-	O	O
500	CD	O	O
mcg	NN	O	O
bid	NNP	O	O
-rrb-	-RRB-	O	O
for	IN	O	O
7	CD	O	O
days	NNS	O	O
has	VBZ	O	O
been	VBN	O	O
shown	VBN	O	O
to	TO	O	O
increase	VB	O	O
dofetilide	NN	D	D
cmax	NN	O	O
by	IN	O	O
53	CD	O	O
%	NN	O	O
in	IN	O	O
males	NNS	O	O
and	CC	O	O
97	CD	O	O
%	NN	O	O
in	IN	O	O
females	NNS	O	O
","	","	O	O
and	CC	O	O
auc	NN	O	O
by	IN	O	O
41	CD	O	O
%	NN	O	O
in	IN	O	O
males	NNS	O	O
and	CC	O	O
69	CD	O	O
%	NN	O	O
in	IN	O	O
females	NNS	O	O
.	.	.	.

trimethoprim	NNP	D	D
alone	RB	O	O
or	CC	O	O
in	IN	O	O
combination	NN	O	O
with	IN	O	O
sulfamethoxazole	NNP	D	B
:	:	O	O
concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
trimethoprim	NN	D	D
alone	RB	O	O
or	CC	O	O
in	IN	O	O
combination	NN	O	O
with	IN	O	O
sulfamethoxazole	NN	D	D
is	VBZ	O	O
contraindicated	VBN	O	O
.	.	.	.

hydrochlorothiazide	NN	D	D
-lrb-	-LRB-	O	O
hctz	NN	D	D
-rrb-	-RRB-	O	O
alone	RB	O	O
or	CC	O	O
in	IN	O	O
combination	NN	O	O
with	IN	O	O
triamterene	NN	D	D
:	:	O	O
concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
hctz	NN	D	D
alone	RB	O	O
or	CC	O	O
in	IN	O	O
combination	NN	O	O
with	IN	O	O
triamterene	NN	D	D
is	VBZ	O	O
contraindicated	VBN	O	O
.	.	.	.

hctz	NN	D	D
50	CD	O	O
mg	NN	O	O
qd	NN	O	O
or	CC	O	O
hctz/triamterene	NN	O	D
50/100	CD	O	O
mg	NN	O	O
qd	NN	O	O
was	VBD	O	O
co-administered	VBN	O	O
with	IN	O	O
tikosyn	NN	B	D
-lrb-	-LRB-	O	O
500	CD	O	O
mcg	NN	O	O
bid	NNP	O	O
-rrb-	-RRB-	O	O
for	IN	O	O
5	CD	O	O
days	NNS	O	O
-lrb-	-LRB-	O	O
following	VBG	O	O
2	CD	O	O
days	NNS	O	O
of	IN	O	O
diuretic	JJ	G	G
use	NN	O	O
at	IN	O	O
half	NN	O	D
dose	NN	O	O
-rrb-	-RRB-	O	O
.	.	.	.

in	IN	O	O
patients	NNS	O	O
receiving	VBG	O	O
hctz	NN	D	D
alone	RB	O	O
","	","	O	O
dofetilide	NN	D	O
auc	NN	O	O
increased	VBN	O	O
by	IN	O	O
27	CD	O	O
%	NN	O	O
and	CC	O	O
cmax	NN	O	O
by	IN	O	O
21	CD	O	O
%	NN	O	O
.	.	.	.

however	RB	O	O
","	","	O	O
the	DT	O	O
pharmacodynamic	JJ	O	O
effect	NN	O	O
increased	VBN	O	O
by	IN	O	O
197	CD	O	O
%	NN	O	O
-lrb-	-LRB-	O	O
qtc	NN	O	O
increase	NN	O	O
over	IN	O	O
time	NN	O	O
-rrb-	-RRB-	O	O
and	CC	O	O
by	IN	O	O
95	CD	O	O
%	NN	O	O
-lrb-	-LRB-	O	O
maximum	NN	O	O
qtc	NN	O	O
increase	NN	O	O
-rrb-	-RRB-	O	O
.	.	.	.

however	RB	O	O
","	","	O	O
the	DT	O	O
pharmacodynamic	JJ	O	O
effect	NN	O	O
increased	VBN	O	O
by	IN	O	O
190	CD	O	O
%	NN	O	O
-lrb-	-LRB-	O	O
qtc	NN	O	O
increase	NN	O	O
over	IN	O	O
time	NN	O	O
-rrb-	-RRB-	O	O
and	CC	O	O
by	IN	O	O
84	CD	O	O
%	NN	O	O
-lrb-	-LRB-	O	O
maximum	NNP	O	O
qtc	NNP	O	O
increase	NN	O	O
-rrb-	-RRB-	O	O
.	.	.	.

the	DT	O	O
pharmacodynamic	JJ	O	O
effects	NNS	O	O
can	MD	O	O
be	VB	O	O
explained	VBN	O	O
by	IN	O	O
a	DT	O	O
combination	NN	O	O
of	IN	O	O
the	DT	O	O
increase	NN	O	O
in	IN	O	O
dofetilide	NN	D	O
exposure	NN	O	O
and	CC	O	O
the	DT	O	O
reductions	NNS	O	O
in	IN	O	O
serum	NN	O	O
potassium	NN	D	D
.	.	.	.

in	IN	O	O
the	DT	O	O
diamond	NN	O	O
trials	NNS	O	O
","	","	O	O
1252	CD	O	O
patients	NNS	O	O
were	VBD	O	O
treated	VBN	O	O
with	IN	O	O
tikosyn	NN	B	D
and	CC	O	O
diuretics	NNS	G	G
concomitantly	RB	O	O
of	IN	O	O
whom	WP	O	O
493	CD	O	O
died	VBD	O	O
compared	VBN	O	O
to	TO	O	O
508	CD	O	O
deaths	NNS	O	O
among	IN	O	O
the	DT	O	O
1248	CD	O	O
patients	NNS	O	O
receiving	VBG	O	O
placebo	NN	O	O
and	CC	O	O
diuretics	NNS	G	G
.	.	.	.

of	IN	O	O
the	DT	O	O
229	CD	O	O
patients	NNS	O	O
who	WP	O	O
had	VBD	O	O
potassium	NN	D	D
depleting	VBG	O	O
diuretics	NNS	G	G
added	VBD	O	O
to	TO	O	O
their	PRP$	O	O
concomitant	JJ	O	O
medications	NNS	O	O
in	IN	O	O
the	DT	O	O
diamond	NN	O	O
trials	NNS	O	O
","	","	O	O
the	DT	O	O
patients	NNS	O	O
on	IN	O	O
tikosyn	NNP	B	B
had	VBD	O	O
a	DT	O	O
non-significantly	JJ	O	O
reduced	VBN	O	O
relative	JJ	O	O
risk	NN	O	O
for	IN	O	O
death	NN	O	O
of	IN	O	O
0.68	CD	O	O
-lrb-	-LRB-	O	O
95	CD	O	O
%	NN	O	O
ci	NN	O	O
0.376	CD	O	O
","	","	O	O
1.23	CD	O	O
-rrb-	-RRB-	O	O
.	.	.	.

potential	JJ	O	O
drug	NN	O	O
interactions	NNS	O	O
dofetilide	NNP	D	B
is	VBZ	O	O
eliminated	VBN	O	O
in	IN	O	O
the	DT	O	O
kidney	NN	O	O
by	IN	O	O
cationic	JJ	O	O
secretion	NN	O	O
.	.	.	.

inhibitors	NNS	O	O
of	IN	O	O
renal	JJ	O	O
cationic	JJ	O	O
secretion	NN	O	O
are	VBP	O	O
contraindicated	VBN	O	O
with	IN	O	O
tikosyn	NN	B	O
.	.	.	.

in	IN	O	O
addition	NN	O	O
","	","	O	O
drugs	NNS	D	D
that	WDT	O	O
are	VBP	O	O
actively	RB	O	O
secreted	VBN	O	O
via	IN	O	O
this	DT	O	O
route	NN	O	O
-lrb-	-LRB-	O	O
e.g.	FW	O	O
","	","	O	O
triamterene	NN	D	D
","	","	O	O
metformin	NN	D	D
and	CC	O	O
amiloride	NN	D	D
-rrb-	-RRB-	O	O
should	MD	O	O
be	VB	O	O
co-administered	VBN	O	O
with	IN	O	O
care	NN	O	O
as	IN	O	O
they	PRP	O	O
might	MD	O	O
increase	VB	O	O
dofetilide	NN	D	O
levels	NNS	O	O
.	.	.	.

dofetilide	NNP	D	D
is	VBZ	O	O
metabolized	VBN	O	O
to	TO	O	O
a	DT	O	O
small	JJ	O	O
extent	NN	O	O
by	IN	O	O
the	DT	O	O
cyp3a4	NN	D	D
isoenzyme	NN	O	O
of	IN	O	O
the	DT	O	O
cytochrome	NN	O	O
p450	NN	O	O
system	NN	O	O
.	.	.	.

inhibitors	NNS	O	O
of	IN	O	O
the	DT	O	O
cyp3a4	NN	D	D
isoenzyme	NN	O	O
could	MD	O	O
increase	VB	O	O
systemic	JJ	O	O
dofetilide	NN	D	O
exposure	NN	O	O
.	.	.	.

inhibitors	NNS	O	O
of	IN	O	O
this	DT	O	O
isoenzyme	NN	O	O
-lrb-	-LRB-	O	O
e.g.	FW	O	O
","	","	O	O
macrolide	NN	O	O
antibiotics	NNS	G	G
","	","	O	O
azole	JJ	O	O
antifungal	JJ	O	O
agents	NNS	O	O
","	","	O	O
protease	NN	O	O
inhibitors	NNS	O	O
","	","	O	O
serotonin	NN	O	O
reuptake	NN	O	O
inhibitors	NNS	O	O
","	","	O	O
amiodarone	NN	D	D
","	","	O	O
cannabinoids	NNS	G	G
","	","	O	O
diltiazem	NN	D	D
","	","	O	O
grapefruit	NN	O	O
juice	NN	O	O
","	","	O	O
nefazadone	NN	D	D
","	","	O	O
norfloxacin	NN	D	D
","	","	O	O
quinine	NN	D	D
","	","	O	O
zafirlukast	NN	D	D
-rrb-	-RRB-	O	O
should	MD	O	O
be	VB	O	O
cautiously	RB	O	O
coadministered	VBN	O	O
with	IN	O	O
tikosyn	NN	B	O
as	IN	O	O
they	PRP	O	O
can	MD	O	O
potentially	RB	O	O
increase	VB	O	O
dofetilide	NN	D	D
levels	NNS	O	O
.	.	.	.

dofetilide	NNP	D	D
is	VBZ	O	O
not	RB	O	O
an	DT	O	O
inhibitor	NN	O	O
of	IN	O	O
cyp3a4	NN	D	D
nor	CC	O	O
of	IN	O	O
other	JJ	O	O
cytochrome	NN	O	O
p450	NN	O	O
isoenzymes	NNS	O	O
-lrb-	-LRB-	O	O
e.g.	FW	O	O
","	","	O	O
cyp2c9	NN	D	O
","	","	O	O
cyp2d6	NN	D	O
-rrb-	-RRB-	O	O
and	CC	O	O
is	VBZ	O	O
not	RB	O	O
expected	VBN	O	O
to	TO	O	O
increase	VB	O	O
levels	NNS	O	O
of	IN	O	O
drugs	NNS	D	D
metabolized	VBN	O	O
by	IN	O	O
cyp3a4	NN	D	D
.	.	.	.

other	JJ	O	O
drug	NN	O	O
interaction	NN	O	O
information	NN	O	O
digoxin	NNP	D	O
:	:	O	O
studies	NNS	O	O
in	IN	O	O
healthy	JJ	O	O
volunteers	NNS	O	O
have	VBP	O	O
shown	VBN	O	O
that	IN	O	O
tikosyn	NN	B	D
does	VBZ	O	O
not	RB	O	O
affect	VB	O	O
the	DT	O	O
pharmacokinetics	NNS	O	O
of	IN	O	O
digoxin	NN	D	D
.	.	.	.

in	IN	O	O
patients	NNS	O	O
","	","	O	O
the	DT	O	O
concomitant	JJ	O	O
administration	NN	O	O
of	IN	O	O
digoxin	NN	D	D
with	IN	O	O
dofetilide	NN	D	D
was	VBD	O	O
associated	VBN	O	O
with	IN	O	O
a	DT	O	O
higher	JJR	O	O
occurrence	NN	O	O
of	IN	O	O
torsade	FW	O	O
de	FW	O	O
pointes	FW	O	O
.	.	.	.

it	PRP	O	O
is	VBZ	O	O
not	RB	O	O
clear	JJ	O	O
whether	IN	O	O
this	DT	O	O
represents	VBZ	O	O
an	DT	O	O
interaction	NN	O	O
with	IN	O	O
tikosyn	NN	B	D
or	CC	O	O
the	DT	O	O
presence	NN	O	O
of	IN	O	O
more	RBR	O	O
severe	JJ	O	O
structural	JJ	O	O
heart	NN	O	O
disease	NN	O	O
in	IN	O	O
patients	NNS	O	O
on	IN	O	O
digoxin	NN	D	D
.	.	.	.

structural	JJ	O	O
heart	NN	O	O
disease	NN	O	O
is	VBZ	O	O
a	DT	O	O
known	JJ	O	O
risk	NN	O	O
factor	NN	O	O
for	IN	O	O
arrhythmia	NN	O	O
.	.	.	.

no	DT	O	O
increase	NN	O	O
in	IN	O	O
mortality	NN	O	D
was	VBD	O	O
observed	VBN	O	O
in	IN	O	O
patients	NNS	O	O
taking	VBG	O	O
digoxin	NN	D	D
as	IN	O	O
concomitant	JJ	O	O
medication	NN	O	O
.	.	.	.

other	JJ	O	O
drugs	NNS	O	O
:	:	O	O
in	IN	O	O
healthy	JJ	O	O
volunteers	NNS	O	O
","	","	O	O
amlodipine	NN	D	D
","	","	O	O
phenytoin	NN	D	D
","	","	O	O
glyburide	NN	D	D
","	","	O	O
ranitidine	NN	D	D
","	","	O	O
omeprazole	NN	D	D
","	","	O	O
hormone	NN	O	O
replacement	NN	O	O
therapy	NN	O	O
-lrb-	-LRB-	O	O
a	DT	O	O
combination	NN	O	O
of	IN	O	O
conjugated	VBN	O	O
estrogens	NNS	G	G
and	CC	O	O
medroxyprogesterone	NN	D	D
-rrb-	-RRB-	O	O
","	","	O	O
antacid	NN	G	G
-lrb-	-LRB-	O	O
aluminum	NN	D	D
and	CC	O	O
magnesium	NN	D	D
hydroxides	NNS	O	O
-rrb-	-RRB-	O	O
and	CC	O	O
theophylline	NN	D	D
did	VBD	O	O
not	RB	O	O
affect	VB	O	O
the	DT	O	O
pharmacokinetics	NNS	O	O
of	IN	O	O
tikosyn	NN	B	D
.	.	.	.

in	IN	O	O
addition	NN	O	O
","	","	O	O
studies	NNS	O	O
in	IN	O	O
healthy	JJ	O	O
volunteers	NNS	O	O
have	VBP	O	O
shown	VBN	O	O
that	IN	O	O
tikosyn	NN	B	D
does	VBZ	O	O
not	RB	O	O
affect	VB	O	O
the	DT	O	O
pharmacokinetics	NNS	O	O
or	CC	O	O
pharmacodynamics	NNS	O	O
of	IN	O	O
warfarin	NN	D	D
","	","	O	O
or	CC	O	O
the	DT	O	O
pharmacokinetics	NNS	O	O
of	IN	O	O
propranolol	NN	D	D
-lrb-	-LRB-	O	O
40	CD	O	O
mg	NN	O	O
twice	RB	O	O
daily	RB	O	O
-rrb-	-RRB-	O	O
","	","	O	O
phenytoin	NN	D	D
","	","	O	O
theophylline	NN	D	D
","	","	O	O
or	CC	O	O
oral	JJ	O	O
contraceptives	NNS	G	G
.	.	.	.

population	NNP	O	O
pharmacokinetic	JJ	O	O
analyses	NNS	O	O
were	VBD	O	O
conducted	VBN	O	O
on	IN	O	O
plasma	NN	O	O
concentration	NN	O	O
data	NNS	O	O
from	IN	O	O
1445	CD	O	O
patients	NNS	O	O
in	IN	O	O
clinical	JJ	O	O
trials	NNS	O	O
to	TO	O	O
examine	VB	O	O
the	DT	O	O
effects	NNS	O	O
of	IN	O	O
concomitant	JJ	O	O
medications	NNS	O	O
on	IN	O	O
clearance	NN	O	O
or	CC	O	O
volume	NN	O	O
of	IN	O	O
distribution	NN	O	O
of	IN	O	O
dofetilide	NN	D	O
.	.	.	.

concomitant	JJ	O	O
medications	NNS	O	O
were	VBD	O	O
grouped	VBN	O	O
as	IN	O	O
ace	NN	O	O
