plasma,NN,O
auc,NN,O
and,CC,O
very,RB,O
little,JJ,O
change,NN,O
in,IN,O
ritonavir,NN,D
plasma,NN,O
a.c.,NNP,O
currently,NNP,O
",",",",O
there,EX,O
are,VBP,O
no,DT,O
safety,NN,O
and,CC,O
efficacy,NN,O
data,NNS,O
available,JJ,O
from,IN,O
the,DT,O
use,NN,O
of,IN,O
this,DT,O
combination,NN,O
.,.,.
,,
saquinavir,NNP,D
:,:,O
coadministration,NNP,O
of,IN,O
saquinavir,NN,D
-lrb-,-LRB-,O
using,VBG,O
an,DT,O
experimental,JJ,O
soft-gelatin,JJ,O
capsule,NN,O
formulation,NN,O
of,IN,O
saquinavir,NN,D
1200mg,NN,O
-rrb-,-RRB-,O
with,IN,O
viracept,NN,B
resulted,VBD,O
in,IN,O
an,DT,O
18,CD,O
%,NN,O
increase,NN,O
in,IN,O
nelfinavir,NN,D
plasma,NN,O
auc,NN,O
and,CC,O
a,DT,O
4-fold,JJ,O
increase,NN,O
in,IN,O
saquinavir,NN,D
plasma,NN,O
a.c.,NNP,O
.,.,.
,,
if,IN,O
used,VBN,O
in,IN,O
combination,NN,O
with,IN,O
saquinavir,NN,D
hard,JJ,O
gelatin,NN,O
capsules,NNS,O
at,IN,O
the,DT,O
recommended,VBN,O
dose,NN,O
of,IN,O
600,CD,O
mg,NN,O
tid,NN,O
",",",",O
no,DT,O
dose,NN,O
adjustments,NNS,O
are,VBP,O
needed,VBN,O
.,.,.
,,
currently,RB,O
",",",",O
there,EX,O
are,VBP,O
no,DT,O
safety,NN,O
and,CC,O
efficacy,NN,O
data,NNS,O
available,JJ,O
from,IN,O
the,DT,O
use,NN,O
of,IN,O
this,DT,O
combination,NN,O
.,.,.
,,
antifungal,JJ,G
agent,NNP,O
.,.,.
,,
ketoconazole,NN,D
:,:,O
coadministration,NN,O
of,IN,O
ketoconazole,NN,D
with,IN,O
viracept,NN,B
resulted,VBD,O
in,IN,O
a,DT,O
35,CD,O
%,NN,O
increase,NN,O
in,IN,O
nelfinavir,NN,D
plasma,NN,O
a.c.,NNP,O
.,.,.
,,
this,DT,O
change,NN,O
was,VBD,O
not,RB,O
considered,VBN,O
clinically,RB,O
significant,JJ,O
and,CC,O
no,DT,O
dose,NN,O
adjustment,NN,O
is,VBZ,O
needed,VBN,O
when,WRB,O
ketoconazole,NN,D
and,CC,O
viracept,NN,B
are,VBP,O
coadministered,VBN,O
.,.,.
,,
anti-hiv,JJ,O
reverse,NN,O
transcriptase,NNP,O
inhibitor,NNP,O
.,.,.
,,
didanosine,NNP,D
:,:,O
it,PRP,O
is,VBZ,O
recommended,VBN,O
that,IN,O
didanosine,NN,D
be,VB,O
administered,VBN,O
on,IN,O
an,DT,O
empty,JJ,O
stomach,NN,O
.,.,.
,,
therefore,RB,O
",",",",O
nelfinavir,NN,D
should,MD,O
be,VB,O
administered,VBN,O
-lrb-,-LRB-,O
with,IN,O
food,NN,O
-rrb-,-RRB-,O
one,CD,O
hour,NN,O
after,IN,O
or,CC,O
more,JJR,O
than,IN,O
two,CD,O
hours,NNS,O
before,IN,O
didanosine,NN,D
.,.,.
,,
a,DT,O
dose,NN,O
adjustment,NN,O
is,VBZ,O
not,RB,O
needed,VBN,O
when,WRB,O
zidovudine,NN,D
is,VBZ,O
administered,VBN,O
with,IN,O
viracept,NN,B
.,.,.
,,
little,JJ,O
or,CC,O
no,DT,O
change,NN,O
in,IN,O
the,DT,O
pharmacokinetics,NNS,O
of,IN,O
either,CC,O
drug,NN,D
was,VBD,O
observed,VBN,O
when,WRB,O
viracept,NNP,B
was,VBD,O
coadministered,VBN,O
with,IN,O
lamivudine,NN,D
or,CC,O
stavudine,NN,D
.,.,.
,,
antimycobacterial,JJ,G
agent,NNP,O
.,.,.
,,
rifabutin,NNP,D
:,:,O
coadministration,NNP,O
of,IN,O
rifabutin,NN,D
and,CC,O
viracept,NN,B
resulted,VBD,O
in,IN,O
a,DT,O
32,CD,O
%,NN,O
decrease,NN,O
in,IN,O
nelfinavir,NN,D
plasma,NN,O
auc,NN,O
and,CC,O
a,DT,O
207,CD,O
%,NN,O
increase,NN,O
in,IN,O
rifabutin,NN,D
plasma,NN,O
a.c.,NNP,O
.,.,.
,,
it,PRP,O
is,VBZ,O
recommended,VBN,O
that,IN,O
the,DT,O
dose,NN,O
of,IN,O
rifabutin,NN,D
be,VB,O
reduced,VBN,O
to,TO,O
one-half,NN,O
the,DT,O
usual,JJ,O
dose,NN,O
when,WRB,O
administered,VBN,O
with,IN,O
viracept,NN,B
.,.,.
,,
rifampin,NNP,D
:,:,O
coadministration,NNP,O
of,IN,O
rifampin,NN,D
and,CC,O
viracept,NN,B
resulted,VBD,O
in,IN,O
an,DT,O
82,CD,O
%,NN,O
decrease,NN,O
in,IN,O
nelfinavir,NN,D
plasma,NN,O
a.c.,NNP,O
viracept,NNP,B
and,CC,O
rifampin,NN,D
should,MD,O
not,RB,O
be,VB,O
coadministered,VBN,O
.,.,.
,,
oral,JJ,O
contraceptive,NN,G
.,.,.
,,
ethinyl,NNP,O
estradiol,NNP,O
and,CC,O
norethindrone,NNP,D
:,:,O
coadministration,NNP,O
of,IN,O
viracept,NNP,B
with,IN,O
ovcon-35,NN,B
resulted,VBD,O
in,IN,O
a,DT,O
47,CD,O
%,NN,O
decrease,NN,O
in,IN,O
ethinyl,NN,O
estradiol,NN,O
and,CC,O
an,DT,O
18,CD,O
%,NN,O
decrease,NN,O
in,IN,O
norethindrone,NN,D
plasma,NN,O
concentrations,NNS,O
.,.,.
,,
alternate,JJ,O
or,CC,O
additional,JJ,O
contraceptive,JJ,G
measures,NNS,O
should,MD,O
be,VB,O
used,VBN,O
during,IN,O
therapy,NN,O
with,IN,O
viracep,NN,O
.,.,.
,,
caution,NN,O
should,MD,O
be,VB,O
taken,VBN,O
in,IN,O
concurrent,JJ,O
or,CC,O
serial,JJ,O
use,NN,O
of,IN,O
other,JJ,O
neurotoxic,JJ,O
and,CC,O
/,:,O
or,CC,O
nephrotoxic,JJ,O
drugs,NNS,D
because,IN,O
of,IN,O
possible,JJ,O
enhancement,NN,O
of,IN,O
the,DT,O
nephrotoxicity,NN,O
and/or,CC,O
ototoxicity,NN,O
of,IN,O
neomycin,NN,D
.,.,.
,,
caution,NN,O
should,MD,O
also,RB,O
be,VB,O
taken,VBN,O
in,IN,O
concurrent,JJ,O
or,CC,O
serial,JJ,O
use,NN,O
of,IN,O
other,JJ,O
aminoglycosides,NNS,G
and,CC,O
polymyxins,NNS,G
because,IN,O
they,PRP,O
may,MD,O
enhance,VB,O
neomycin,NN,D
s,NNS,O
nephrotoxicity,NN,O
and/or,CC,O
ototoxicity,NN,O
and,CC,O
potentiate,VB,O
neomycin,NN,D
sulfate,NN,O
neuromuscular,JJ,O
blocking,NN,O
effects,NNS,O
.,.,.
,,
oral,JJ,O
neomycin,NN,D
inhibits,VBZ,O
the,DT,O
gastrointestinal,JJ,O
absorption,NN,O
of,IN,O
penicillin,NN,D
v,NN,O
",",",",O
oral,JJ,O
vitamin,NN,G
b-12,NN,O
",",",",O
methotrexate,NN,D
and,CC,O
5-fluorouracil,NN,D
.,.,.
,,
the,DT,O
gastrointestinal,JJ,O
absorption,NN,O
of,IN,O
digoxin,NN,D
also,RB,O
appears,VBZ,O
to,TO,O
be,VB,O
inhibited,VBN,O
.,.,.
,,
therefore,RB,O
",",",",O
digoxin,NN,D
serum,NN,O
levels,NNS,O
should,MD,O
be,VB,O
monitored,VBN,O
.,.,.
,,
oral,JJ,O
neomycin,NN,D
sulfate,NN,O
may,MD,O
enhance,VB,O
the,DT,O
effect,NN,O
of,IN,O
coumarin,NN,G
in,IN,O
anticoagulants,NNS,G
by,IN,O
decreasing,VBG,O
vitamin,NN,G
k,NN,O
availability,NN,O
.,.,.
,,
certain,JJ,O
antibiotics,NNS,G
",",",",O
especially,RB,O
neomycin,NN,D
",",",",O
streptomycin,NN,D
and,CC,O
kanamycin,NN,D
",",",",O
have,VBP,O
a,DT,O
mild,JJ,O
but,CC,O
definite,JJ,O
nondepolarizing,JJ,O
blocking,VBG,O
action,NN,O
which,WDT,O
may,MD,O
accentuate,VB,O
neuromuscular,JJ,O
block,NN,O
.,.,.
,,
these,DT,O
antibiotics,NNS,G
should,MD,O
be,VB,O
used,VBN,O
in,IN,O
the,DT,O
myasthenic,JJ,O
patient,NN,O
only,RB,O
where,WRB,O
definitely,RB,O
indicated,VBN,O
",",",",O
and,CC,O
then,RB,O
careful,JJ,O
adjustment,NN,O
should,MD,O
be,VB,O
made,VBN,O
of,IN,O
adjunctive,JJ,O
anticholinesterase,JJ,G
dosage,NN,O
.,.,.
,,
local,JJ,O
and,CC,O
some,DT,O
general,JJ,O
anesthetics,NNS,G
",",",",O
antiarrhythmic,JJ,D
agents,NNS,O
and,CC,O
other,JJ,O
drugs,NNS,D
that,WDT,O
interfere,VBP,O
with,IN,O
neuromuscular,JJ,O
transmission,NN,O
should,MD,O
be,VB,O
used,VBN,O
cautiously,RB,O
",",",",O
if,IN,O
at,IN,O
all,DT,O
",",",",O
in,IN,O
patients,NNS,O
with,IN,O
myasthenia,NN,O
gravis,NN,O
.,.,.
,,
the,DT,O
dose,NN,O
of,IN,O
prostigmin,NNP,B
may,MD,O
have,VB,O
to,TO,O
be,VB,O
increased,VBN,O
accordingly,RB,O
.,.,.
,,
no,DT,O
trials,NNS,O
specifically,RB,O
examining,VBG,O
potential,JJ,O
drug,NN,D
interactions,NNS,O
with,IN,O
natrecor,NN,B
were,VBD,O
conducted,VBN,O
",",",",O
although,IN,O
many,JJ,O
concomitant,JJ,O
drugs,NNS,D
were,VBD,O
used,VBN,O
in,IN,O
clinical,JJ,O
trials,NNS,O
.,.,.
,,
no,DT,O
drug,NN,D
interactions,NNS,O
were,VBD,O
detected,VBN,O
except,IN,O
for,IN,O
an,DT,O
increase,NN,O
in,IN,O
symptomatic,JJ,O
hypotension,NN,O
in,IN,O
patients,NNS,O
receiving,VBG,O
oral,JJ,O
ace,NN,O
inhibitors,NNS,O
.,.,.
,,
the,DT,O
co-administration,NN,O
of,IN,O
natrecor,NN,B
with,IN,O
iv,CD,O
vasodilators,NNS,G
such,JJ,O
as,IN,O
nitroglycerin,NN,D
",",",",O
nitroprusside,NN,D
",",",",O
milrinone,NN,D
",",",",O
or,CC,O
iv,CD,O
ace,NN,O
inhibitors,NNS,O
has,VBZ,O
not,RB,O
been,VBN,O
evaluated,VBN,O
-lrb-,-LRB-,O
these,DT,O
drugs,NNS,D
were,VBD,O
not,RB,O
co-administered,VBN,O
with,IN,O
natrecor,NNP,B
in,IN,O
clinical,JJ,O
trials,NNS,O
-rrb-,-RRB-,O
.,.,.
,,
netilmicin,NN,D
should,MD,O
not,RB,O
be,VB,O
administered,VBN,O
concomitantly,RB,O
with,IN,O
potent,JJ,O
loop,NN,O
diuretics,NNS,G
such,JJ,O
as,IN,O
furosemide,NN,D
and,CC,O
ethacrynic,JJ,O
acid,NN,O
as,IN,O
the,DT,O
potential,NN,O
for,IN,O
ototoxicity,NN,O
is,VBZ,O
enhanced,VBN,O
by,IN,O
the,DT,O
combination,NN,O
.,.,.
,,
nevirapine,NNP,D
is,VBZ,O
principally,RB,O
metabolized,VBN,O
by,IN,O
the,DT,O
liver,NN,O
via,IN,O
the,DT,O
cytochrome,NN,O
p450,NN,O
isoenzymes,NNS,O
",",",",O
3a4,NN,O
and,CC,O
2b6,NN,O
.,.,.
,,
nevirapine,NNP,D
is,VBZ,O
known,VBN,O
to,TO,O
be,VB,O
an,DT,O
inducer,NN,O
of,IN,O
these,DT,O
enzymes,NNS,O
.,.,.
,,
as,IN,O
a,DT,O
result,NN,O
",",",",O
drugs,NNS,D
that,WDT,O
are,VBP,O
metabolized,VBN,O
by,IN,O
these,DT,O
enzyme,NN,O
systems,NNS,O
may,MD,O
have,VB,O
lower,JJR,O
than,IN,O
expected,VBN,O
plasma,NN,O
levels,NNS,O
when,WRB,O
coadministered,VBN,O
with,IN,O
nevirapine,NN,D
.,.,.
,,
the,DT,O
specific,JJ,O
pharmacokinetic,JJ,O
changes,NNS,O
that,WDT,O
occur,VBP,O
with,IN,O
co-administration,NN,O
of,IN,O
nevirapine,NN,D
and,CC,O
other,JJ,O
drugs,NNS,D
are,VBP,O
listed,VBN,O
in,IN,O
clinical,NNP,O
pharmacology,NNP,O
",",",",O
table,NNP,O
1,CD,O
.,.,.
,,
clinical,JJ,O
comments,NNS,O
about,IN,O
possible,JJ,O
dosage,NN,O
modifications,NNS,O
based,VBN,O
on,IN,O
these,DT,O
pharmacokinetic,JJ,O
changes,NNS,O
are,VBP,O
listed,VBN,O
in,IN,O
table,NNP,O
3,CD,O
.,.,.
,,
the,DT,O
data,NNS,O
intables,NNS,O
1,CD,O
and,CC,O
3,CD,O
are,VBP,O
based,VBN,O
on,IN,O
the,DT,O
results,NNS,O
of,IN,O
drug,NN,D
interaction,NN,O
studies,NNS,O
conducted,VBN,O
in,IN,O
hiv-1,NN,O
seropositive,JJ,O
subjects,NNS,O
unless,IN,O
otherwise,RB,O
indicated,VBN,O
.,.,.
,,
in,IN,O
addition,NN,O
to,TO,O
established,VBN,O
drug,NN,D
interactions,NNS,O
",",",",O
there,EX,O
may,MD,O
be,VB,O
potential,JJ,O
pharmacokinetic,JJ,O
interactions,NNS,O
between,IN,O
nevirapine,NN,D
and,CC,O
other,JJ,O
drug,NN,D
classes,NNS,O
that,WDT,O
are,VBP,O
metabolized,VBN,O
by,IN,O
the,DT,O
cytochrome,NN,O
p450,NN,O
system,NN,O
.,.,.
,,
these,DT,O
potential,JJ,O
drug,NN,D
interactions,NNS,O
are,VBP,O
listed,VBN,O
in,IN,O
table,NNP,O
4,CD,O
.,.,.
,,
although,IN,O
specific,JJ,O
drug,NN,D
interaction,NN,O
studies,NNS,O
in,IN,O
hiv-1,NN,O
seropositive,JJ,O
subjects,NNS,O
have,VBP,O
not,RB,O
been,VBN,O
conducted,VBN,O
for,IN,O
the,DT,O
classes,NNS,O
of,IN,O
drugs,NNS,D
listed,VBN,O
in,IN,O
table,NNP,O
4,CD,O
",",",",O
additional,JJ,O
clinical,JJ,O
monitoring,NN,O
may,MD,O
be,VB,O
warranted,VBN,O
when,WRB,O
co-administering,VBG,O
these,DT,O
drugs,NNS,D
.,.,.
,,
the,DT,O
in,FW,O
vitro,FW,O
interaction,NN,O
between,IN,O
nevirapine,NN,D
and,CC,O
the,DT,O
antithrombotic,JJ,O
agent,NN,O
warfarin,NN,D
is,VBZ,O
complex,NN,O
.,.,.
,,
as,IN,O
a,DT,O
result,NN,O
",",",",O
when,WRB,O
giving,VBG,O
these,DT,O
drugs,NNS,D
concomitantly,RB,O
",",",",O
plasma,NN,O
warfarin,NN,D
levels,NNS,O
may,MD,O
change,VB,O
with,IN,O
the,DT,O
potential,NN,O
for,IN,O
increases,NNS,O
in,IN,O
coagulation,NN,O
time,NN,O
.,.,.
,,
when,WRB,O
warfarin,NN,D
is,VBZ,O
co-administered,VBN,O
with,IN,O
nevirapine,NN,D
",",",",O
anticoagulation,NN,O
levels,NNS,O
should,MD,O
be,VB,O
monitored,VBN,O
frequently,RB,O
.,.,.
,,
table,NNP,O
3,CD,O
established,NNP,O
drug,NNP,O
interactions,NNS,O
:,:,O
alteration,NN,O
in,IN,O
dose,NN,O
or,CC,O
regimen,NNP,O
may,NNP,O
be,VB,O
recommended,VBN,O
based,VBN,O
on,IN,O
drug,NN,O
interaction,NN,O
studies,NNS,O
.,.,.
,,
drug,NN,O
name,VB,O
.,.,.
,,
effect,NN,O
on,IN,O
concentration,NN,O
of,IN,O
nevirapine,NNP,D
or,CC,O
concomitant,JJ,O
dru,NN,O
.,.,.
,,
clinical,JJ,O
comment,NN,O
.,.,.
,,
clarithromyci,NNP,O
.,.,.
,,
clarithromycin,NNP,D
14oh,NN,O
-,:,O
clarithromyci,NNS,O
.,.,.
,,
clarithromycin,NNP,D
exposure,NN,O
was,VBD,O
significantly,RB,O
decreased,VBN,O
by,IN,O
nevirapine,NN,D
.,.,.
,,
however,RB,O
",",",",O
14-oh,NN,O
metabolite,NN,O
concentrations,NNS,O
were,VBD,O
increased.because,JJ,O
clarithromycin,NN,D
active,JJ,O
metabolite,NN,O
has,VBZ,O
reduced,VBN,O
activity,NN,O
against,IN,O
mycobacteriumavium-intracellulare,JJ,O
complex,NN,O
",",",",O
overallactivity,NN,O
against,IN,O
this,DT,O
pathogen,NN,O
may,MD,O
bealtered,VB,O
.,.,.
,,
alternatives,NNP,O
to,TO,O
clarithromycin,NN,D
",",",",O
such,JJ,O
as,IN,O
azithromycin,NN,D
",",",",O
should,MD,O
be,VB,O
considered,VBN,O
.,.,.
,,
efaviren,NNP,O
.,.,.
,,
efaviren,NNP,O
.,.,.
,,
appropriate,JJ,O
doses,NNS,O
for,IN,O
this,DT,O
combination,NN,O
are,VBP,O
not,RB,O
established,VBN,O
.,.,.
,,
ethinyl,NN,O
estradiol,NN,O
and,CC,O
norethindron,NN,O
.,.,.
,,
ethinyl,NN,O
estradiol,NN,O
norethindron,NNP,O
.,.,.
,,
oral,JJ,O
contraceptives,NNS,G
and,CC,O
other,JJ,O
hormonalmethods,NNS,O
of,IN,O
birth,NN,O
control,NN,O
should,MD,O
not,RB,O
be,VB,O
usedas,JJ,O
the,DT,O
sole,JJ,O
method,NN,O
of,IN,O
contraception,NN,O
inwomen,NN,O
taking,VBG,O
nevirapine,NN,D
",",",",O
since,IN,O
nevirapinemay,NN,O
lower,JJR,O
the,DT,O
plasma,NN,O
levels,NNS,O
of,IN,O
thesemedications,NNS,O
.,.,.
,,
an,DT,O
alternative,JJ,O
or,CC,O
additional,JJ,O
method,NN,O
of,IN,O
contraception,NN,O
is,VBZ,O
recommended,VBN,O
.,.,.
,,
fluconazol,NNP,O
.,.,.
,,
nevirapin,NNP,O
.,.,.
,,
because,IN,O
of,IN,O
the,DT,O
risk,NN,O
of,IN,O
increased,VBN,O
exposure,NN,O
tonevirapine,NN,O
",",",",O
caution,NN,O
should,MD,O
be,VB,O
used,VBN,O
inconcomitant,JJ,O
administration,NN,O
",",",",O
and,CC,O
patients,NNS,O
should,MD,O
be,VB,O
monitored,VBN,O
closely,RB,O
for,IN,O
nevirapine-associated,JJ,O
adverse,JJ,O
events,NNS,O
.,.,.
,,
indinavi,NNP,O
.,.,.
,,
indinavi,NNP,O
.,.,.
,,
appropriate,JJ,O
doses,NNS,O
for,IN,O
this,DT,O
combination,NN,O
arenot,NN,O
established,VBN,O
",",",",O
but,CC,O
an,DT,O
increase,NN,O
in,IN,O
thedosage,NN,O
of,IN,O
indinavir,NN,D
may,MD,O
be,VB,O
required,VBN,O
.,.,.
,,
ketoconazol,NNP,O
.,.,.
,,
ketoconazol,NNP,O
.,.,.
,,
nevirapine,NNP,D
and,CC,O
ketoconazole,NN,D
should,MD,O
not,RB,O
beadministered,VBN,O
concomitantly,RB,O
becausedecreases,NNS,O
in,IN,O
ketoconazole,NN,D
plasmaconcentrations,NNS,O
may,MD,O
reduce,VB,O
the,DT,O
efficacy,NN,O
of,IN,O
the,DT,O
drug,NN,D
.,.,.
,,
lopinavir/ritonavi,NNP,O
.,.,.
,,
lopinavi,NNP,O
.,.,.
,,
a,DT,O
dose,NN,O
increase,NN,O
of,IN,O
lopinavir/ritonavir,NN,O
to,TO,O
533/133,CD,O
mg,NN,O
twice,RB,O
daily,RB,O
with,IN,O
food,NN,O
isrecommended,VBN,O
in,IN,O
combination,NN,O
with,IN,O
nevirapine,NN,D
.,.,.
,,
methadon,NNP,O
.,.,.
,,
methadonea,NNP,O
.,.,.
,,
methadone,NN,D
levels,NNS,O
may,MD,O
be,VB,O
decreased,VBN,O
;,:,O
increased,VBN,O
dosages,NNS,O
may,MD,O
be,VB,O
required,VBN,O
to,TO,O
prevent,VB,O
symptoms,NNS,O
of,IN,O
opiate,JJ,G
withdrawal,NN,O
.,.,.
,,
methadone,NNP,D
maintained,VBD,O
patients,NNS,O
beginning,VBG,O
nevirapine,NN,D
therapy,NN,O
should,MD,O
be,VB,O
monitored,VBN,O
forevidence,NN,O
of,IN,O
withdrawal,NN,O
and,CC,O
methadone,NN,D
dose,NN,O
should,MD,O
be,VB,O
adjusted,VBN,O
accordingly,RB,O
.,.,.
,,
nelfinavi,NNP,O
.,.,.
,,
nelfinavir,NNP,D
m,NN,O
.,.,.
,,
the,DT,O
appropriate,JJ,O
dose,NN,O
for,IN,O
nelfinavir,NN,D
incombination,NN,O
with,IN,O
nevirapine,NN,D
",",",",O
with,IN,O
respectto,NN,O
safety,NN,O
and,CC,O
efficacy,NN,O
",",",",O
has,VBZ,O
not,RB,O
been,VBN,O
established,VBN,O
.,.,.
,,
rifabuti,NNP,O
.,.,.
,,
rifabuti,NNP,O
.,.,.
,,
rifabutin,NN,D
and,CC,O
its,PRP$,O
metabolite,NN,O
concentrationswere,NN,O
moderately,RB,O
increased,VBD,O
.,.,.
,,
due,JJ,O
to,TO,O
highintersubject,JJ,O
variability,NN,O
",",",",O
however,RB,O
",",",",O
somepatients,NNS,O
may,MD,O
experience,VB,O
large,JJ,O
increases,NNS,O
inrifabutin,NN,O
exposure,NN,O
and,CC,O
may,MD,O
be,VB,O
at,IN,O
higher,JJR,O
riskfor,NN,O
rifabutin,NN,D
toxicity,NN,O
.,.,.
,,
therefore,RB,O
",",",",O
caution,NN,O
should,MD,O
be,VB,O
used,VBN,O
in,IN,O
concomitant,JJ,O
administration,NN,O
.,.,.
,,
rifampi,NNP,O
.,.,.
,,
nevirapin,NNP,O
.,.,.
,,
nevirapine,NNP,D
and,CC,O
rifampin,NN,D
should,MD,O
not,RB,O
beadministered,VBN,O
concomitantly,RB,O
becausedecreases,NNS,O
in,IN,O
nevirapine,NN,D
plasmaconcentrations,NNS,O
may,MD,O
reduce,VB,O
the,DT,O
efficacy,NN,O
ofthe,NN,O
drug,NN,D
.,.,.
,,
physicians,NNP,O
needing,VBG,O
to,TO,O
treatpatients,NNS,O
co-infected,VBN,O
with,IN,O
tuberculosis,NN,O
andusing,NN,O
a,DT,O
nevirapine,NN,D
containing,VBG,O
regimen,NN,O
mayuse,NN,O
rifabutin,NN,D
instead,RB,O
.,.,.
,,
saquinavi,NNP,O
.,.,.
,,
saquinavi,NNP,O
.,.,.
,,
appropriate,JJ,O
doses,NNS,O
for,IN,O
this,DT,O
combination,NN,O
arenot,NN,O
established,VBN,O
",",",",O
but,CC,O
an,DT,O
increase,NN,O
in,IN,O
thedosage,NN,O
of,IN,O
saquinavir,NN,D
may,MD,O
be,VB,O
required,VBN,O
.,.,.
,,
abased,VBN,O
on,IN,O
reports,NNS,O
of,IN,O
narcotic,JJ,G
withdrawal,NN,O
syndrome,NN,O
in,IN,O
patients,NNS,O
treated,VBN,O
with,IN,O
nevirapine,NN,D
and,CC,O
methadone,NN,D
concurrently,RB,O
",",",",O
and,CC,O
evidence,NN,O
of,IN,O
decreased,VBN,O
plasma,NN,O
concentrations,NNS,O
of,IN,O
methadone,NN,D
.,.,.
,,
table,NNP,O
4,CD,O
potential,JJ,O
drug,NN,O
interactions,NNS,O
:,:,O
use,NNP,O
with,IN,O
caution,NN,O
",",",",O
dose,NNP,O
adjustment,NNP,O
of,IN,O
co-administered,NNP,O
drug,NNP,O
may,NNP,O
be,VB,O
needed,VBN,O
due,JJ,O
to,TO,O
possible,JJ,O
decrease,NN,O
in,IN,O
clinical,JJ,O
effect,NN,O
.,.,.
,,
examples,NNS,O
of,IN,O
drugs,NNS,O
in,IN,O
which,WDT,O
plasma,NN,O
concentrations,NNS,O
may,MD,O
be,VB,O
decreased,VBN,O
by,IN,O
co-administration,NN,O
with,IN,O
nevirapin,NN,O
.,.,.
,,
drug,NNP,O
class,NNP,O
examples,NNS,O
of,IN,O
drugs,NNS,O
.,.,.
,,
antiarrhythmic,JJ,O
.,.,.
,,
amiodarone,NNP,D
",",",",O
disopyramide,NN,D
",",",",O
lidocain,NN,O
.,.,.
,,
anticonvulsant,NN,O
.,.,.
,,
carbamazepine,NNP,D
",",",",O
clonazepam,NN,D
",",",",O
ethosuximid,NN,O
.,.,.
,,
antifungal,JJ,G
.,.,.
,,
itraconazol,NNP,O
.,.,.
,,
calcium,NN,D
channel,NN,O
blocker,NN,O
.,.,.
,,
diltiazem,NNP,D
",",",",O
nifedipine,NN,D
",",",",O
verapami,NN,O
.,.,.
,,
cancer,NN,O
chemotherapy,NN,O
.,.,.
,,
cyclophosphamid,NN,O
.,.,.
,,
ergot,NNP,G
alkaloid,NN,O
.,.,.
,,
ergotamin,NNP,O
.,.,.
,,
immunosuppressant,JJ,O
.,.,.
,,
cyclosporin,NN,D
",",",",O
tacrolimus,NN,D
",",",",O
sirolimu,NN,O
.,.,.
,,
motility,NN,O
agents,NNS,O
.,.,.
,,
cisaprid,NNP,O
.,.,.
,,
opiate,JJ,O
agonist,NN,O
.,.,.
,,
fentany,NNP,O
.,.,.
,,
examples,NNS,O
of,IN,O
drugs,NNS,O
in,IN,O
which,WDT,O
plasma,NN,O
concentrations,NNS,O
may,MD,O
be,VB,O
increased,VBN,O
by,IN,O
co-administration,NN,O
with,IN,O
nevirapin,NN,O
.,.,.
,,
antithrombotic,JJ,O
.,.,.
,,
warfari,NNP,O
.,.,.
,,
potential,JJ,O
effect,NN,O
on,IN,O
anticoagulation,NN,O
.,.,.
,,
monitoring,NN,O
of,IN,O
anticoagulation,NN,O
levels,NNS,O
is,VBZ,O
recommended,VBN,O
.,.,.
,,
fat,NNP,O
redistribution,NN,O
:,:,O
redistribution/accumulation,NN,O
of,IN,O
body,NN,O
fat,JJ,O
including,VBG,O
central,JJ,O
obesity,NN,O
",",",",O
dorsocervical,JJ,O
fat,JJ,O
enlargement,NN,O
-lrb-,-LRB-,O
buffalo,NN,O
hump,NN,O
-rrb-,-RRB-,O
",",",",O
peripheral,JJ,O
wasting,NN,O
",",",",O
facial,JJ,O
wasting,NN,O
",",",",O
breast,NN,O
enlargement,NN,O
",",",",O
and,CC,O
cushingoid,JJ,O
appearance,NN,O
have,VBP,O
been,VBN,O
observed,VBN,O
in,IN,O
patients,NNS,O
receiving,VBG,O
antiretroviral,JJ,G
therapy,NN,O
.,.,.
,,
the,DT,O
mechanism,NN,O
and,CC,O
long-term,JJ,O
consequences,NNS,O
of,IN,O
these,DT,O
events,NNS,O
are,VBP,O
currently,RB,O
unknown,JJ,O
.,.,.
,,
a,DT,O
causal,JJ,O
relationship,NN,O
has,VBZ,O
not,RB,O
been,VBN,O
established,VBN,O
.,.,.
,,
interactions,NNS,O
for,IN,O
vitamin,NN,O
b3,NN,O
-lrb-,-LRB-,O
niacin,NN,D
-rrb-,-RRB-,O
:,:,O
antihypertensive,JJ,G
therapy,NN,O
:,:,O
nicotinic,JJ,O
acid,NN,O
may,MD,O
potentiate,VB,O
the,DT,O
effects,NNS,O
of,IN,O
ganglionic,JJ,O
blocking,VBG,O
agents,NNS,O
and,CC,O
vasoactive,JJ,O
drugs,NNS,D
resulting,VBG,O
in,IN,O
postural,JJ,O
hypotension,NN,O
.,.,.
,,
aspirin,NN,B
:,:,O
concomitant,JJ,O
aspirin,NN,B
may,MD,O
decrease,VB,O
the,DT,O
metabolic,JJ,O
clearance,NN,O
of,IN,O
nicotinic,JJ,O
acid,NN,O
.,.,.
,,
the,DT,O
clinical,JJ,O
relevance,NN,O
of,IN,O
this,DT,O
finding,NN,O
is,VBZ,O
unclear,JJ,O
.,.,.
,,
other,JJ,O
:,:,O
concomitant,JJ,O
alcohol,NN,D
or,CC,O
hot,JJ,O
drinks,NNS,O
may,MD,O
increase,VB,O
the,DT,O
side,JJ,O
effects,NNS,O
of,IN,O
flushing,NN,O
and,CC,O
pruritus,NN,O
and,CC,O
should,MD,O
be,VB,O
